1,1,14.523472740883982,14.523472740883982,10.402321127474497,0,7.241847951651833,10.000000000000002,2.0,12.000000000000002,1.3553756457065376,0.2
1,2,8.384031162972429,8.384031162972429,10.402321127474497,0,1.1024063737402812,10.000000000000002,2.0,12.000000000000002,4.989634447236179,0.2
1,3,9.263821987093282,9.263821987093282,10.402321127474497,0,1.9821971978611337,10.000000000000002,2.0,12.000000000000002,6.864311600524115,0.2
1,4,10.843318103062145,10.843318103062145,10.402321127474497,0,3.5616933138299984,10.000000000000002,2.0,12.000000000000002,5.579996521874322,0.2
1,5,12.850853574733504,12.850853574733504,10.402321127474497,0,5.569228785501356,10.000000000000002,2.0,12.000000000000002,0.28061049988181264,0.2
1,6,7.39098253495934,7.39098253495934,10.402321127474497,0,0.10935774572719237,10.000000000000002,2.0,12.000000000000002,5.9009665574376315,0.2
1,7,9.791277389020202,9.791277389020202,10.402321127474497,0,2.5096525997880548,10.000000000000002,2.0,12.000000000000002,6.720732906871726,0.2
1,8,12.839992155210865,12.839992155210865,10.402321127474497,0,5.558367365978716,10.000000000000002,2.0,12.000000000000002,1.4430697239244958,0.2
1,9,8.383426359814349,8.383426359814349,10.402321127474497,0,1.1018015705822017,10.000000000000002,2.0,12.000000000000002,5.078538131770296,0.2
1,10,11.59339046801198,11.59339046801198,10.402321127474497,0,4.311765678779833,10.000000000000002,2.0,12.000000000000002,2.294078323220834,0.2
1,11,8.125446619531358,8.125446619531358,10.402321127474497,0,0.8438218302992105,10.000000000000002,2.0,12.000000000000002,6.445506211632616,0.2
1,12,9.479541760022702,9.479541760022702,10.402321127474497,0,2.197916970790554,10.000000000000002,2.0,12.000000000000002,7.888743819061712,0.2
2,1,14.621939399895371,14.621939399895371,9.915499229562082,0,7.6810899392019145,9.479541760022702,1.92,11.399541760022702,-1.9600939911442472,0.2
2,2,6.940849460693457,6.940849460693457,9.915499229562082,0,0,9.479541760022702,1.92,11.399541760022702,3.553248077053623,0.2
2,3,8.222296304064685,8.222296304064685,9.915499229562082,0,1.281446843371228,9.479541760022702,1.92,11.399541760022702,6.5036964585090375,0.2
2,4,11.639803594706612,11.639803594706612,9.915499229562082,0,4.698954134013155,9.479541760022702,1.92,11.399541760022702,2.619130258680598,0.39636654639712177
2,5,7.906615219446806,7.906615219446806,9.915499229562082,0,0.9657657587533496,9.479541760022702,1.92,11.399541760022702,6.200940809371769,0.39636654639712177
2,6,12.170067402185868,12.170067402185868,9.915499229562082,0,5.2292179414924105,9.479541760022702,1.92,11.399541760022702,1.2558469945848172,0.39636654639712177
2,7,8.144989137015124,8.144989137015124,9.915499229562082,0,1.204139676321667,9.479541760022702,1.92,11.399541760022702,4.360909710139354,0.28583138271374975
2,8,8.560159291558348,8.560159291558348,9.915499229562082,0,1.619309830864891,9.479541760022702,1.92,11.399541760022702,6.635632116607442,0.28583138271374975
2,9,10.940735173164498,10.940735173164498,9.915499229562082,0,3.999885712471042,9.479541760022702,1.92,11.399541760022702,4.149202759863229,0.28583138271374975
2,10,8.207869976467546,8.207869976467546,9.915499229562082,0,1.2670205157740881,9.479541760022702,1.92,11.399541760022702,7.1285037965129225,0.2268372272348094
